comment_id,comment_text,true_sentiment,type,cleaned_text
8684,@pdamsuryasembada nice,Netral,Pernyataan,nice
8686,CIS Perumda Surya Sembada Kota Surabaya,Netral,Pernyataan,cis perumda surya sembada kota surabaya
8687,Aplikasi CIS PAM Surabaya @pdamsuryasembada @novi_indriani2911 @yeti.wahyu.9 @rinrina_wulan,Netral,Pernyataan,aplikasi cis pam surabaya  . wahyu . 
8688,CIS @widionoade @kirananonikanggun @sabil_widi,Netral,Pernyataan,cis
8689,CIS  ayo ikutan  @xtha_wl @yenny.awati @nillawidayanti09,Netral,Pernyataan,cis ayo ikutan  . awati
8690,Aplikasi CIS (Customer information system) @karendinda45 @diaryofdinkar @sweetboxsby,Netral,Pernyataan,aplikasi cis customer information system
8691,CIS @tariirezki @hartiniramadhan @lely_ylel,Netral,Pernyataan,cis
8692,"CIS , yuk ikutan @kohrion @quallenr @ilhmalmsyh",Positif,Pernyataan,"cis  ,  yuk ikutan"
8693,CIS PDAM SURYA SEMBADA  Yuk ikutan kemari guys @axel_aja55 @zenasetha @lieyantosupratikno,Positif,Pernyataan,cis pdam surya sembada yuk ikutan kemari guys
8694,AIRO @purwatiwinda @romdondjunaidi @yurizawa_nrz yuk ikutan,Positif,Pernyataan,airo yuk ikutan
8695,Aku adalah Aplikasi CIS PAM Surabaya. @pdamsuryasembada  @widasahroni @diva.idhn @faraharnida_,Netral,Pernyataan,aku adalah aplikasi cis pam surabaya .   . idhn
8696,CIS @Mariyanto Astro @ Bengong Breed @mfdhilaee,Netral,Pernyataan,cis astro bengong breed
8697,CIS(customer information system),Netral,Pernyataan,cis customer information system
8698,Aplikasi CIS ✅ ikutan yuk @khayla_zahra28 @lely.nuradillah @bunda_safavina,Netral,Pernyataan,aplikasi cis ikutan yuk  . nuradillah
8699,Jawabannya CIS (Customer Informasi System)  yuuk ikutan @isti.utami93 @rntg15 @daramitameilana,Netral,Pernyataan,jawabannya cis customer informasi system yuuk ikutan  . utami
8700,Aplikasi CIS ✅ @wiwitaryahaidar @its_indah22 @wedarri_sry19,Netral,Pernyataan,aplikasi cis
8701,Aku CIS PAM SURABAYA  @areklanang_sby @likapxd.7 @ayudyah.t ❤️,Netral,Pernyataan,aku cis pam surabaya  .   . t
8702,CIS PAM SURABAYA @ittabintari @akkuhalifah @afifahmashudi #pdamsuryasembada,Netral,Pernyataan,cis pam surabaya
8703,CIS min @pdamsuryasembada yuk ikutan gaes @putri_nabilah18 @malim247 @mas_ulum_ku07,Netral,Pernyataan,cis min yuk ikutan gaes
8704,Aku adalah aplikasi CIS PAM Surabaya yang bisa download di play store dengan mudah. @revano_iqbal @resakisut  @ngembar_village,Netral,Pernyataan,aku adalah aplikasi cis pam surabaya yang bisa download di play store dengan mudah . 
8705,"Customer Information System atau CIS adalah aplikasi mobile apps untuk memfasilitasi kebutuhan pelanggan PDAM Surya Sembada Kota Surabaya
https://play.google.com/store/apps/details?id=info.pdamsby.go.id.pdam @astridcossita @ardibahtiarwijaya @barkassby",Netral,Pertanyaan,customer information system atau cis adalah aplikasi mobile apps untuk memfasilitasi kebutuhan pelanggan pdam surya sembada kota surabaya
8706,Aku adalah CIS (Costumer Information System) yang dimiliki oleh @pdamsuryasembada Surabaya dan Aku bisa didownload  di play store. Hadirku(CIS) untuk memfasilitasi kebutuhan pelanggan @pdamsuryasembada Surabaya. nice @indra_setiawan1840 @nanoromansyah2020 @siscaanatama02,Netral,Pernyataan,aku adalah cis costumer information system yang dimiliki oleh surabaya dan aku bisa didownload di play store .  hadirku cis untuk memfasilitasi kebutuhan pelanggan surabaya .  nice
8707,Jawaban : CIS @hanideninta @rissaokta15 @thia_thia14,Netral,Pernyataan,jawaban cis
8708,Upppp 🔥,Netral,Pernyataan,upppp
8709,Customer Information System ( CIS ) PDAM Surabaya @pdamsuryasembada . Yuk ikutan @candra_n @jennaira.rahma @figuranimesby,Netral,Pernyataan,customer information system cis pdam surabaya  .  yuk ikutan  . rahma
8710,Pastinya CIS donk .. yuukkk ikutan ges @yandiannn @astriiaa__ @ohh_yunita,Netral,Pernyataan,pastinya cis donk  .  yuukkk ikutan ges
8711,CIS @titaniaoctorina @mama_nikita_nirina @njaa10_,Netral,Pernyataan,cis
8712,Cis doong @areso_official @sanggitkusumo @irfhanfauzie,Netral,Pernyataan,cis doong
8713,Cis @putraart2711 @jakirrran47 @bang_jef013,Netral,Pernyataan,cis
8714,CIS @adi_hubba @iwankemo_ @zadhexphoo,Netral,Pernyataan,cis
8715,"CIS (Customer Information System) aplikasi mobile apps untuk memfasilitasi kebutuhan pelanggan PDAM Surya Sembada Kota Surabaya
.
Yg belum download segera download di playstore kalian,dan nikmati semua kemudahan nya hanya disini loh rek ☺️
.
.
@febrianti4259 @dikanovia_ @aqilarifdaputri ❤️",Negatif,Pernyataan,"cis customer information system aplikasi mobile apps untuk memfasilitasi kebutuhan pelanggan pdam surya sembada kota surabaya  .  yg belum download segera download di playstore kalian , dan nikmati semua kemudahan nya hanya disini loh rek  .   . "
8716,Customer Information System (CIS) PDAM SURABAYA...yuk ikutan @lovely_4kids @rini_tanoyo @ceritaabc,Netral,Pernyataan,customer information system cis pdam surabaya  .  yuk ikutan
8717,Jawaban nya CIS PAM SURABAYA @adityareagan @baguskendhy @herusambora,Netral,Pernyataan,jawaban nya cis pam surabaya
8718,Cis @wawan_psdx @sillo_.17 @ptracukk__,Netral,Pernyataan,cis  . 
8719,CIS Customer Information System min @pdamsuryasembada 😍 @lulukkeysha10gm @fildamelody @sucisinta5,Netral,Pernyataan,cis customer information system min
8720,CIS PAM yokk gaskee boloo @gilangicung_  @nnang_eth  @robbir_7,Positif,Pernyataan,cis pam yokk gaskee boloo
8721,CIS @muhammadrasyaazhari  @daffa9632 @rissaokta15,Netral,Pernyataan,cis
8722,"Here CIS program (Customer Information System) proud to be efective customer, right? @aminah_solihah @inayahfaiq @masyrifah007 Thank you @pdamsuryasembada 🙌",Netral,Pertanyaan,"here cis program customer information system proud to be efective customer ,  right ?  thank you"
8723,"Customer Information System atau CIS penjelasannya yaitu Aplikasi mobile apps dari @pdamsuryasembada untuk memfasilitasi kebutuhan pelanggan PDAM Surya Sembada Kota Surabaya
.
@nugrohosakti4 @ratnadewipermatasari @anggaefri991",Netral,Pernyataan,customer information system atau cis penjelasannya yaitu aplikasi mobile apps dari untuk memfasilitasi kebutuhan pelanggan pdam surya sembada kota surabaya  . 
8724,Info loker pdam min,Netral,Pernyataan,info loker pdam min
8726,Gerak cepat itu survey yang harga dan tarif yg mahal,Positif,Pernyataan,gerak cepat itu survey yang harga dan tarif yg mahal
8728,"Tolong  dong gangguan air area genting tambak dalam 198 rt 06 rw02 sdh mulai minggu tdk krluar, trmksh",Netral,Pernyataan,"tolong dong gangguan air area genting tambak dalam rt rw sdh mulai minggu tdk krluar ,  trmksh"
8729,"Tolong min ini CS ditelfon sibuk terus, sehari coba berkali2 ttp sibuk, tolong mau follow up pengajuan saya, cek DM min",Netral,Pernyataan,"tolong min ini cs ditelfon sibuk terus ,  sehari coba berkali ttp sibuk ,  tolong mau follow up pengajuan saya ,  cek dm min"
8732,daerah sidotopo dan skitarnya emg sengaja gk dikek i air ta? sanyo sampe bocor kelamaan mompa sampe panas gr2 airnya ga nyala. nyala full cuma hari minggu ikupun bengie mati maneh astagaaaa cek nemene,Negatif,Pertanyaan,daerah sidotopo dan skitarnya emg sengaja gk dikek i air ta ?  sanyo sampe bocor kelamaan mompa sampe panas gr airnya ga nyala .  nyala full cuma hari minggu ikupun bengie mati maneh astagaaaa cek nemene
8733,@nuraminahtiya kalopun ada petugas ke rmh buktinya tiap hr minggu bisa kluar sndiri airnya dr pagi knp kalo hari kerja gaisok metuuu yaAllahh mosok dikongkon adus banyu sumur sg butek iki capekkkk,Negatif,Pernyataan,kalopun ada petugas ke rmh buktinya tiap hr minggu bisa kluar sndiri airnya dr pagi knp kalo hari kerja gaisok metuuu yaallahh mosok dikongkon adus banyu sumur sg butek iki capekkkk
8734,"@nuraminahtiya selamat siang ibu Nuraminah, mohon maaf atas ketidaknyamanannya. Silakan DM kami data pelanggannya utk kami tindaklanjuti-w",Positif,Pernyataan,"selamat siang ibu nuraminah ,  mohon maaf atas ketidaknyamanannya .  silakan dm kami data pelanggannya utk kami tindaklanjuti w"
8735,Klo bayar tagihan lewat gopay dapat diskon ta kak,Netral,Pernyataan,klo bayar tagihan lewat gopay dapat diskon ta kak
8737,maaf kok buka Lg tgl 2 mei.  kak🙏,Netral,Pertanyaan,maaf kok buka lg tgl mei .  kak
8738,kok infonya kembali buka tanggal 2 mei min?,Netral,Pertanyaan,kok infonya kembali buka tanggal mei min ? 
8741,Makin berkelas,Positif,Pernyataan,makin berkelas
8743,"𝗠𝗮𝘀𝗮𝗻𝗴 𝗣𝗗𝗔𝗠 𝗶𝘁𝘂 𝗮𝗽𝗮𝗸𝗮𝗵 𝘀𝗶𝗳𝗮𝘁𝗻𝘆𝗮 𝗪𝗔𝗝𝗜𝗕 𝗺𝗶𝗻,.,..",Netral,Pernyataan," ,  .  ,   . "
8744,Apanya yg ada promo kak,Netral,Pernyataan,apanya yg ada promo kak
8745,Alfamart apakah gaada diskon ka? Jarang ad indomaret d sini,Netral,Pertanyaan,alfamart apakah gaada diskon ka ?  jarang ad indomaret d sini
8746,aku yang udah bayar duluan tgl 1 kemarin hanya bisa bersabarrrrr 🙂🙂🙂🙂🙂🙂🙂,Negatif,Pernyataan,aku yang udah bayar duluan tgl kemarin hanya bisa bersabarrrrr
8747,"Kalau airnya gak nyala sama sekali apa harus mbayar, krna pelaporan berkali2 tidak ada teknisi yg datang kerumah bagimana ini @pdamsuryasembada_",Negatif,Pertanyaan,"kalau airnya gak nyala sama sekali apa harus mbayar ,  krna pelaporan berkali tidak ada teknisi yg datang kerumah bagimana ini"
8753,lewat aplikasi CIS ngga ada promo?,Netral,Pertanyaan,lewat aplikasi cis ngga ada promo ? 
8755,Tokopedia tdk ada promo,Netral,Pernyataan,tokopedia tdk ada promo
8756,Pak sun🙌,Netral,Pernyataan,pak sun
8757,Semangat Rekan2..Semoga Sukses selalu ..,Positif,Pernyataan,semangat rekan  .  semoga sukses selalu  . 
8759,Semangat......,Positif,Pernyataan,semangat  . 
8764,"Ini daerah kenjeran juga siang gak keluar min , malem baru keluar udah hampir seminggu",Negatif,Pernyataan,"ini daerah kenjeran juga siang gak keluar min  ,  malem baru keluar udah hampir seminggu"
8768,Nice info,Netral,Pernyataan,nice info
8771,Siwalankerto kok mati ya airnya?,Negatif,Pertanyaan,siwalankerto kok mati ya airnya ? 
8773,@pdamsuryasembada ini daerah gadukan kapan airnya hidup y pak,Negatif,Pertanyaan,ini daerah gadukan kapan airnya hidup y pak
8775,@pdamsuryasembada sudah alhamdulillah pak,Positif,Pernyataan,sudah alhamdulillah pak
8776,Daerah panjangjiwo kok mati ya kak?,Negatif,Pertanyaan,daerah panjangjiwo kok mati ya kak ? 
8778,"Min, sy pengaduan ganti meteran hingga 14 hari kerja kok blm ada tanggapan",Negatif,Pertanyaan,"min ,  sy pengaduan ganti meteran hingga hari kerja kok blm ada tanggapan"
8780,@pdamsuryasembada sdh bls DM nya min. Mohon segera di respon,Negatif,Pernyataan,sdh bls dm nya min .  mohon segera di respon
8782,"Pipa bocor dimana,dampaknya semua. Daerah Tapak Siring sejak kemarin debit kecil. Saya harus mengangsu dari luar. Sukanya kasi kerjaan orang saja !!!",Negatif,Pernyataan,"pipa bocor dimana , dampaknya semua .  daerah tapak siring sejak kemarin debit kecil .  saya harus mengangsu dari luar .  sukanya kasi kerjaan orang saja  ! "
8784,@pdamsuryasembada buat apa y? Nanti juga kl didatangi terus di cek ngga ada apa2. Malah petugas blg oh lagi banyak yg make air aja. Klise. 😂😂😂. Makanya pas lebaran saya senang. Krn airnya lancar. Apalagi kl sore .  Itu kl pas lebaran. Kl skg? Boro2.,Negatif,Pertanyaan,buat apa y ?  nanti juga kl didatangi terus di cek ngga ada apa .  malah petugas blg oh lagi banyak yg make air aja .  klise .   .  makanya pas lebaran saya senang .  krn airnya lancar .  apalagi kl sore  .  itu kl pas lebaran .  kl skg ?  boro . 
8785,Kenapa wilayah Dukuh Kupang air nya mengalir terlalu kecil ...bahkan ada yg tdk kluar pak,Negatif,Pertanyaan,kenapa wilayah dukuh kupang air nya mengalir terlalu kecil  .  bahkan ada yg tdk kluar pak
8788,@novishinta_s nah 😢.,Netral,Pernyataan,nah  . 
8789,"@pdamsuryasembada khusunya jl Dukuh kupang 18 sekrang air mengecil apa lagi jam"" orang"" pda beaktivitas",Negatif,Pernyataan,khusunya jl dukuh kupang sekrang air mengecil apa lagi jam orang pda beaktivitas
8791,"Sipp min, USAHAKAN  MATI. AIRNYA  NGGAK LAMA 🫰",Negatif,Pernyataan,"sipp min ,  usahakan mati .  airnya nggak lama"
8792,@pdamsuryasembada daerah sidotopo apakah memang tidak mengalir air? sudah 3 hari hidup tanpa air soalnya!,Negatif,Pertanyaan,daerah sidotopo apakah memang tidak mengalir air ?  sudah hari hidup tanpa air soalnya ! 
8794,"Halo selamat pagi, mohon bantuannya. Keluhan sudah saya sampaikan melalui DM. Mohon diberikan tindak lanjut. Terimakasih",Positif,Pernyataan,"halo selamat pagi ,  mohon bantuannya .  keluhan sudah saya sampaikan melalui dm .  mohon diberikan tindak lanjut .  terimakasih"
8795,Ini aja daerah Tapak Siring airnya masih kecil dn debitnya belum bisa naik. Duuuhhh,Negatif,Pernyataan,ini aja daerah tapak siring airnya masih kecil dn debitnya belum bisa naik .  duuuhhh
8796,"Min tadi pagi alias waktu subuh hingga jam 7 kok air di rumah ku jalan zamhuri rungkut tengah air yang keluar debit nya kok dikit amat ya, apakah lagi ada gangguan ya, saya sampek bosen tiap hari tlp pihak Cs terus, mau mandi aja harus ke kantor, ya kali kantor saya dekat. Kantor saya di gresik, rumah saya di rungkut tengah 😢😢😢",Negatif,Pertanyaan,"min tadi pagi alias waktu subuh hingga jam kok air di rumah ku jalan zamhuri rungkut tengah air yang keluar debit nya kok dikit amat ya ,  apakah lagi ada gangguan ya ,  saya sampek bosen tiap hari tlp pihak cs terus ,  mau mandi aja harus ke kantor ,  ya kali kantor saya dekat .  kantor saya di gresik ,  rumah saya di rungkut tengah"
8801,Ya Gitu Min.. Info H-1 Sblm Air Mati 👏,Negatif,Pernyataan,ya gitu min  .  info h sblm air mati
8803,"Mohon infonya didaerahku simo Sidomulyo  dari hari kamis pagi dan Jumat pagi ini,  air tidak keluar.",Negatif,Pernyataan,"mohon infonya didaerahku simo sidomulyo dari hari kamis pagi dan jumat pagi ini ,  air tidak keluar . "
8804,"😂😂lucu nih , saya tinggal di perum manyar jaya , dari tahun lalu semenjak pengerjaan gorong"" manyar indah manyar jaya manyar rejo ... Air saya sampai sekarang dari pagi pukul 6 pagi sampai pukul 9 MALAM air mati , baru nyala pukul 21.30 malam bayangkan BERAPA BULAN SAYA MENAMPUNG AIR???? Mau protes telfon saya sdh capek 🤣. Tapi herannya kalau libur NASIONAL Air saya kok nyala lancar kayak saya dlu tinggal d sini , tetangga saya 30 tahun tinggal disini tidak menggunakan tandon tidak ada maslah!! Semenjak skg kok air jadi buruk jelek sekali tolong diperbaiki ya pdam 🥰🥰🥰 @pdamsuryasembada @pdamsuryasembada",Negatif,Pertanyaan,"lucu nih  ,  saya tinggal di perum manyar jaya  ,  dari tahun lalu semenjak pengerjaan gorong manyar indah manyar jaya manyar rejo  .  air saya sampai sekarang dari pagi pukul pagi sampai pukul malam air mati  ,  baru nyala pukul  .  malam bayangkan berapa bulan saya menampung air  ?  mau protes telfon saya sdh capek  .  tapi herannya kalau libur nasional air saya kok nyala lancar kayak saya dlu tinggal d sini  ,  tetangga saya tahun tinggal disini tidak menggunakan tandon tidak ada maslah  !  semenjak skg kok air jadi buruk jelek sekali tolong diperbaiki ya pdam"
8805,"@m4rv1n_tsai selamat malam, silahkan DM kami data pelanggannya utk kami tindak lanjuti. Utk respon cepat aduan dpt melw",Positif,Pernyataan,"selamat malam ,  silahkan dm kami data pelanggannya utk kami tindak lanjuti .  utk respon cepat aduan dpt melw"
8806,"@pdamsuryasembada dapat ,e",Netral,Pernyataan,"dapat  , e"
8808,Kalijudan GG 12 dari subuh sampai malam tidak keluar aire sama sekali bosskuhh,Negatif,Pernyataan,kalijudan gg dari subuh sampai malam tidak keluar aire sama sekali bosskuhh
8809,"@pdamsuryasembada Saya melaporkan aliran air sangat mengecil dan bahkan tidak menyala di daerah Gubeng Kertajaya 9F mulai jam setengah 6 pagi hingga jam setengah 10 malam dan kejadian ini terjadi setelah seminggu Lebaran hingga saat ini dan bahkan terbilang SANGAT SANGAT PARAH masa iya aliran air mulai pagi sampai malam tidak menyala, apakah ini diskriminasi terhadap konsumen yang tidak memiliki tandon air ya?? Sehingga aliran air,nya terserap di tempat kost""an karena bisa ditengarai kalau anak kost pulang ke Surabaya maka aliran air mengecil dan bahkan tidak menyala jika memang nanti malam ada pengerjaan pipa Valve apakah bisa menjamin aliran air di rumah"" warga di kawasan kelurahan Airlangga teraliri dengan normal dan lancar seperti dulu?? Karena di wilayah tersebut banyak tempat kost sehingga MERUGIKAN KONSUMEN YANG TIDAK MEMILIKI TANDON AIR, dalam hal ini saya sebagai konsumen PDAM Surya Sembada merasa sangat dirugikan dengan aliran air yg tidak menyala lancar, seharusnya pihak PDAM turun ke lapangan untuk melakukan survey terhadap rumah"" warga yg tidak memiliki tandon air supaya ada kebijakan yang cerdas untuk menangani hal tersebut, SANGAT"" DIRUGIKAN kalau aliran air tidak menyala lancar seperti ini👎👎👎👎, mengingat aktivitas menggunakan banyak air, mohon kebijakan,nya!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",Negatif,Pertanyaan,"saya melaporkan aliran air sangat mengecil dan bahkan tidak menyala di daerah gubeng kertajaya f mulai jam setengah pagi hingga jam setengah malam dan kejadian ini terjadi setelah seminggu lebaran hingga saat ini dan bahkan terbilang sangat sangat parah masa iya aliran air mulai pagi sampai malam tidak menyala ,  apakah ini diskriminasi terhadap konsumen yang tidak memiliki tandon air ya  ?  sehingga aliran air , nya terserap di tempat kost an karena bisa ditengarai kalau anak kost pulang ke surabaya maka aliran air mengecil dan bahkan tidak menyala jika memang nanti malam ada pengerjaan pipa valve apakah bisa menjamin aliran air di rumah warga di kawasan kelurahan airlangga teraliri dengan normal dan lancar seperti dulu  ?  karena di wilayah tersebut banyak tempat kost sehingga merugikan konsumen yang tidak memiliki tandon air ,  dalam hal ini saya sebagai konsumen pdam surya sembada merasa sangat dirugikan dengan aliran air yg tidak menyala lancar ,  seharusnya pihak pdam turun ke lapangan untuk melakukan survey terhadap rumah warga yg tidak memiliki tandon air supaya ada kebijakan yang cerdas untuk menangani hal tersebut ,  sangat dirugikan kalau aliran air tidak menyala lancar seperti ini  ,  mengingat aktivitas menggunakan banyak air ,  mohon kebijakan , nya  ! "
